rank,last_wks,peak_position,wks_on_rank,date,album,artist,social,label,Class
3,5,1,22,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
4,4,3,11,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
5,3,3,22,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
6,8,5,18,7/30/2016,4.00E+00,2.00E+00,2.30E+01,1.00E+00,TRUE
7,7,7,24,7/30/2016,6.00E+00,3.00E+00,1.50E+01,1.00E+00,TRUE
8,6,1,21,7/30/2016,3.60E+01,2.80E+01,1.20E+02,-1.00E+00,FALSE
9,9,8,11,7/30/2016,2.50E+02,3.20E+01,1.20E+02,1.00E+00,TRUE
10,12,8,9,7/30/2016,9.00E+00,4.00E+00,2.10E+01,1.00E+00,TRUE
11,11,10,13,7/30/2016,1.91E+02,2.10E+01,1.20E+02,-1.00E+00,FALSE
12,10,4,20,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
13,13,4,26,7/30/2016,7.20E+01,4.40E+01,1.20E+02,-1.00E+00,FALSE
14,14,14,11,7/30/2016,8.80E+01,1.30E+01,1.20E+02,-1.00E+00,FALSE
15,15,13,9,7/30/2016,1.30E+01,8.00E+00,4.90E+01,1.00E+00,TRUE
16,18,16,11,7/30/2016,1.00E+00,1.00E+00,2.70E+01,-1.00E+00,FALSE
17,20,13,6,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
18,16,16,30,7/30/2016,4.10E+01,3.70E+01,1.20E+02,-1.00E+00,FALSE
19,22,14,11,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
20,35,6,6,7/30/2016,7.60E+01,1.10E+01,3.00E+00,-1.00E+00,FALSE
21,19,1,25,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
22,17,2,26,7/30/2016,5.80E+01,4.00E+01,1.20E+02,-1.00E+00,FALSE
23,26,2,4,7/30/2016,4.00E+00,2.00E+00,2.30E+01,1.00E+00,TRUE
24,21,8,18,7/30/2016,1.60E+01,1.20E+01,6.00E+00,-1.00E+00,FALSE
25,23,2,43,7/30/2016,4.00E+00,2.00E+00,2.30E+01,-1.00E+00,FALSE
26,32,20,15,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
27,25,24,21,7/30/2016,6.40E+01,5.40E+01,1.20E+02,-1.00E+00,FALSE
28,27,11,12,7/30/2016,7.00E+00,7.00E+00,1.70E+01,-1.00E+00,FALSE
29,37,24,4,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
30,28,1,35,7/30/2016,1.80E+01,6.00E+00,1.00E+00,-1.00E+00,FALSE
31,24,14,16,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
32,29,18,23,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
33,41,13,9,7/30/2016,1.60E+01,1.20E+01,6.00E+00,1.00E+00,TRUE
34,56,30,3,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
35,48,9,6,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
36,30,4,36,7/30/2016,9.80E+01,6.70E+01,1.20E+02,-1.00E+00,FALSE
37,31,9,39,7/30/2016,3.90E+01,2.50E+01,1.20E+02,-1.00E+00,FALSE
38,33,27,16,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
39,43,5,5,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
40,36,13,22,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
41,46,41,13,7/30/2016,3.70E+01,2.20E+01,4.30E+01,-1.00E+00,FALSE
42,39,1,38,7/30/2016,1.80E+01,6.00E+00,1.00E+00,1.00E+00,TRUE
43,64,40,6,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
44,52,44,5,7/30/2016,3.90E+01,2.50E+01,1.20E+02,-1.00E+00,FALSE
45,54,13,8,7/30/2016,6.00E+01,7.60E+01,1.20E+02,1.00E+00,TRUE
46,44,20,9,7/30/2016,4.80E+01,4.80E+01,1.20E+02,-1.00E+00,FALSE
47,45,43,10,7/30/2016,6.80E+01,4.60E+01,1.20E+02,-1.00E+00,FALSE
48,38,1,24,7/30/2016,7.90E+01,5.30E+01,1.40E+01,-1.00E+00,FALSE
49,42,7,37,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
50,60,10,13,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
51,51,39,7,7/30/2016,2.80E+01,1.80E+01,8.00E+00,1.00E+00,TRUE
52,53,44,13,7/30/2016,8.00E+01,5.80E+01,1.20E+02,-1.00E+00,FALSE
53,47,43,14,7/30/2016,2.50E+02,6.20E+01,1.20E+02,-1.00E+00,FALSE
54,61,25,7,7/30/2016,4.50E+01,5.50E+01,1.20E+02,1.00E+00,TRUE
55,67,55,9,7/30/2016,1.97E+02,6.40E+01,1.20E+02,-1.00E+00,FALSE
56,55,51,20,7/30/2016,6.50E+01,6.60E+01,1.20E+02,1.00E+00,TRUE
57,57,51,15,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
58,63,35,7,7/30/2016,6.90E+01,6.80E+01,1.20E+02,-1.00E+00,FALSE
59,65,48,8,7/30/2016,1.01E+02,8.10E+01,1.20E+02,1.00E+00,TRUE
60,50,50,9,7/30/2016,4.40E+01,2.70E+01,1.20E+02,-1.00E+00,FALSE
61,69,28,7,7/30/2016,1.08E+02,3.80E+01,1.20E+02,-1.00E+00,FALSE
62,70,45,7,7/30/2016,3.10E+01,3.60E+01,1.20E+02,1.00E+00,TRUE
63,59,51,12,7/30/2016,5.00E+01,5.70E+01,1.20E+02,-1.00E+00,FALSE
64,74,54,5,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
65,71,55,8,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
66,72,65,7,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
67,66,16,15,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
68,68,41,20,7/30/2016,3.00E+01,3.10E+01,1.20E+02,-1.00E+00,FALSE
69,84,19,3,7/30/2016,2.50E+02,9.00E+01,1.20E+02,1.00E+00,TRUE
70,76,32,3,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
71,62,37,16,7/30/2016,4.90E+01,3.40E+01,1.20E+02,-1.00E+00,FALSE
72,120,72,1,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
73,82,42,6,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
74,89,54,5,7/30/2016,9.00E+01,7.90E+01,1.20E+02,1.00E+00,TRUE
75,81,61,3,7/30/2016,2.00E+01,2.00E+01,1.20E+02,1.00E+00,TRUE
76,80,15,3,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
77,83,73,8,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
78,78,3,19,7/30/2016,1.30E+01,8.00E+00,4.90E+01,-1.00E+00,FALSE
79,98,73,2,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
80,34,34,2,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
81,90,81,4,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
82,94,82,2,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
83,58,57,11,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
84,73,72,14,7/30/2016,1.84E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
85,87,73,18,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
86,120,82,1,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
87,91,62,4,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
88,75,34,9,7/30/2016,2.30E+01,5.10E+01,3.20E+01,1.00E+00,TRUE
89,120,40,1,7/30/2016,9.00E+01,7.90E+01,1.20E+02,-1.00E+00,FALSE
90,86,36,19,7/30/2016,2.00E+01,2.00E+01,1.20E+02,-1.00E+00,FALSE
91,120,58,1,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
92,85,85,2,7/30/2016,3.00E+00,1.40E+01,1.20E+02,-1.00E+00,FALSE
93,92,49,11,7/30/2016,1.00E+00,1.00E+00,2.70E+01,-1.00E+00,FALSE
94,96,66,11,7/30/2016,5.10E+01,8.00E+01,1.20E+02,1.00E+00,TRUE
95,120,95,1,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
96,93,62,17,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
97,120,75,1,7/30/2016,2.50E+02,1.00E+02,1.20E+02,-1.00E+00,FALSE
98,99,43,8,7/30/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
99,120,88,1,7/30/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
100,120,37,11,7/30/2016,2.30E+01,5.10E+01,3.20E+01,-1.00E+00,FALSE
1,1,1,14,7/23/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
2,2,1,9,7/23/2016,2.50E+02,1.00E+01,3.70E+01,1.00E+00,TRUE
3,3,3,21,7/23/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
4,5,3,10,7/23/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
5,6,1,21,7/23/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
6,4,1,20,7/23/2016,2.20E+01,2.10E+01,1.20E+02,-1.00E+00,FALSE
7,7,7,23,7/23/2016,6.00E+00,4.00E+00,1.30E+01,1.00E+00,TRUE
8,9,5,17,7/23/2016,5.00E+00,3.00E+00,2.40E+01,1.00E+00,TRUE
9,8,8,10,7/23/2016,2.50E+02,2.80E+01,1.20E+02,1.00E+00,TRUE
10,10,4,19,7/23/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
11,12,10,12,7/23/2016,1.90E+02,2.00E+01,1.20E+02,1.00E+00,TRUE
12,13,8,8,7/23/2016,7.00E+00,7.00E+00,3.80E+01,1.00E+00,TRUE
13,11,4,25,7/23/2016,6.90E+01,3.90E+01,1.20E+02,1.00E+00,TRUE
14,14,14,10,7/23/2016,9.20E+01,1.60E+01,1.20E+02,1.00E+00,TRUE
15,16,13,8,7/23/2016,1.10E+01,9.00E+00,3.50E+01,1.00E+00,TRUE
16,24,16,29,7/23/2016,5.00E+01,3.40E+01,1.20E+02,-1.00E+00,FALSE
17,15,2,25,7/23/2016,6.10E+01,4.10E+01,1.20E+02,-1.00E+00,FALSE
18,19,16,10,7/23/2016,2.00E+00,2.00E+00,2.70E+01,1.00E+00,TRUE
19,20,1,24,7/23/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
20,22,13,5,7/23/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
21,17,8,17,7/23/2016,1.30E+01,1.10E+01,4.00E+00,-1.00E+00,FALSE
22,27,14,10,7/23/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
